standort_id,breitengrad,laengengrad,adress_id
28444,54.487456,9.543281,24139
14918,52.495923,13.422528,13076
23702,49.973333,10.8750583,20311
17525,54.326443,10.142416,15424
24541,48.401173,10.022523,20923
4478,48.740555,9.306107,3694
25266,52.460462,13.429766,21556
12435,49.530431,8.354732,11040
25195,52.504875,13.399491,21493
15934,51.22646,6.80023,13977
20735,48.758226,8.240708,18130
8383,52.477162,13.420223,7229
7073,49.661053,11.088979,6035
19177,52.634162,9.967569,16809
28016,52.848273,11.155097,23770
31187,49.764842,9.403105,26096
31642,52.131444,8.658378,26484
13704,48.327656,11.739019,6079
317,51.32344352,9.166023732,267
12026,52.422018,8.40373,8705
7130,48.327666,11.739009,6079
313,51.49263497,9.392771426,263
3472,48.134307,11.410901,2816
7128,48.327662,11.739013,6079
7127,48.32766,11.739015,6079
24054,48.327668,11.739007,6079
13214,48.162163,12.805258,11677
7129,48.327663,11.739012,6079
13707,48.327664,11.739011,6079
29822,47.728294,10.317439,25211
7126,48.327658,11.739017,6079
18397,51.33292082,9.182832024,16194
22139,48.162036,7.794722,18996
13708,48.327665,11.73901,6079
7132,48.327669,11.739006,6079
24125,47.53006,11.10944,20610
7486,48.21149,12.415897,6407
5672,49.533413,8.358946,4802
24053,48.327661,11.739014,6079
17625,50.942087,11.2734629,15508
29080,49.14077931,10.06238632,24659
9897,51.332482,7.046453,8669
29188,48.1273568,8.7081489,24750
20913,48.910892,8.720037,18282
28445,54.492415,9.553446,24140
8781,51.513582,14.042577,7615
25003,49.12334,10.76929,12902
25021,50.01336521,12.09916055,21340
3877,51.407793,8.575874,3204
29255,48.743077,8.261751,24807
33131,51.319749,14.090363,27818
13837,48.912864,11.870489,12172
32760,51.316294,6.190744,27509
32885,51.17,6.95,27620
16788,51.59636,6.89598,14752
335,50.740954,8.279352,285
7315,50.18368,11.27817,6256
21273,48.772944,11.386,18532
20701,47.822388,8.348564,18102
6773,50.0098595,11.6797439,5806
22543,47.744298,8.958287,19340
22235,48.43217,9.21075,19086
4317,47.920431,7.787179,3533
13426,50.3396346,10.7842344,11877
33896,49.629057,8.361517,28454
14714,47.69654,10.84889,12900
29104,48.01237,8.469479,24679
31099,47.649442,7.821569,26029
23803,48.646115,12.48148,5907
6876,48.645973,12.48141,5907
6877,48.646059,12.481493,5907
27179,51.59571,9.92366,23095
15006,52.423001,13.52807,7312
5602,51.904983,7.650447,4738
19034,52.187167,10.451832,873
551,50.153736,8.181913,492
6912,48.641204,12.490536,5911
14914,52.50582445,13.43099607,13071
28516,53.5164,10.23834,24203
28181,53.4969,10.26029,23916
27702,52.167666,9.032672,23498
7164,48.187959,11.383095,6109
33692,51.93146,7.607063,28295
34203,50.2227697,6.6595463,28726
13514,48.641202,12.490449,5911
26847,52.1872,10.45132,873
33647,51.303805,6.589663,28252
13515,48.641204,12.490623,5911
23845,48.641201,12.490623,5911
7195,49.50469,10.89338,6139
9675,51.434698,7.565463,8454
16007,51.58138,8.171782,14045
23846,48.641205,12.490536,5911
20564,49.346279,9.982211,17983
24283,47.547928,9.6898,20743
20567,49.202541,9.981323,17986
22436,49.185104,9.411068,3878
5597,51.88237,7.605865,4733
18050,50.744861,12.478672,10441
22472,48.89728,8.421969,19271
30838,48.701083,9.308387,25808
6911,48.640991,12.492116,5910
6908,48.640671,12.492273,5910
13512,48.64067,12.492273,5910
6910,48.640949,12.492137,5910
13513,48.640906,12.492158,5910
6909,48.64091,12.492158,5910
11771,50.744818,12.478696,10441
30820,48.750338,9.312714,25802
11770,50.744905,12.478639,10441
4505,48.693857,9.318331,3716
1913,53.19436149,9.289197922,1636
12827,50.645618,7.94165,11398
26314,50.08127296,8.981201417,22415
23844,48.640864,12.49218,5910
23843,48.640864,12.492179,5910
27683,53.486701,9.141484,23481
5612,51.47688208,6.86955357,4746
14602,48.04237,11.33209,12797
14038,48.250979,12.409588,12337
29615,48.744984,9.103074,25042
19953,51.943895,7.174357,17449
22228,48.7299671,9.328052,19081
19524,53.243836,10.404304,17123
31468,51.777151,7.439804,26319
4647,49.095028,9.380474,3844
2700,48.7609014,9.1725936,2372
17752,51.109618,10.929605,15624
13927,48.59679803,12.239171,12246
13897,48.050923,10.882019,12232
13898,48.055967,10.871827,12233
13054,48.97365,12.166403,5563
31534,51.469213,7.368723,26386
1944,52.198589,9.166177,1666
2666,49.534161,8.460188,2338
31531,51.440106,7.333229,26384
24595,47.678909,10.310131,20967
22400,49.095037,9.380471,19205
20033,51.439367,7.366025,17523
3712,51.418151,7.339768,3046
33727,51.52396101,6.786309968,28324
12240,50.919056,6.964449,10861
27260,52.982962,9.833264,23170
17716,50.868261,11.698143,15592
11485,51.221328,6.779155,10174
2690,48.7814226,9.1763148,2362
5613,51.47318998,6.860242185,4747
11486,51.222586,6.779155,10175
26168,50.74781,9.85923,22305
10920,54.070877,9.94127,9627
5762,49.3525,8.16062,4880
24916,48.9106,12.69698,21252
3967,52.026362,8.759253,3294
30727,48.9019832,8.5766101,25714
10818,53.54104,10.22742,9530
13358,49.803019,10.949156,11817
27264,53.120285,9.786524,23174
4496,48.73478,9.2987067,3709
4482,48.7367684,9.3170595,3698
22802,48.96865,10.127658,4238
31465,51.981119,7.29733,26316
29094,48.06295,8.51614,24671
30362,48.490108,9.8618227,25499
17725,50.73737,11.86983,15600
7553,48.007153,11.684432,6470
5323,50.084316,8.550641,4470
23741,49.16561287,12.80939341,20345
25126,52.514699,13.321544,21439
30821,48.7593319,9.2937885,25803
14832,52.516271,13.337265,13008
20789,49.245339,8.395276,18177
11059,50.46288,11.63059,9765
30815,48.7410698,9.3134617,25797
24427,48.27717,11.558597,6476
24430,48.27718,11.558587,6476
24429,48.277178,11.558589,6476
7564,48.27716,11.558607,6476
24420,48.277151,11.558616,6476
24428,48.277171,11.558596,6476
14705,47.796671,11.201088,12891
24426,48.277169,11.558598,6476
24433,48.27719,11.558577,6476
7563,48.277149,11.558618,6476
24424,48.277162,11.558605,6476
24423,48.277157,11.55861,6476
7572,48.277182,11.558585,6476
24422,48.277153,11.558614,6476
24431,48.277185,11.558582,6476
24432,48.277188,11.558579,6476
7565,48.277164,11.558603,6476
24437,48.277201,11.558566,6476
24425,48.277168,11.558599,6476
12462,50.365805,7.577601,11063
18647,50.14877,8.08358,16425
24415,48.277132,11.558635,6476
14112,48.277155,11.558612,6476
7571,48.277179,11.558588,6476
7573,48.277183,11.558584,6476
25546,52.500327,13.735027,21800
4733,48.930108,8.4717472,3927
7574,48.277189,11.558578,6476
7562,48.277148,11.558619,6476
7559,48.277139,11.558628,6476
24416,48.277136,11.558631,6476
7575,48.277194,11.558573,6476
7576,48.277197,11.55857,6476
7577,48.277199,11.558568,6476
22277,48.474252,8.295017,19114
7613,48.251536,11.637666,6494
22227,48.7403924,9.3123792,19080
14649,47.88387,12.60111,6982
7570,48.277175,11.558592,6476
7569,48.277173,11.558594,6476
7560,48.27714,11.558627,6476
24421,48.277152,11.558615,6476
7566,48.277166,11.558601,6476
24417,48.277138,11.558629,6476
14122,48.277181,11.558586,6476
14128,48.277195,11.558572,6476
14110,48.27715,11.558617,6476
14123,48.277184,11.558583,6476
14124,48.277186,11.558581,6476
14125,48.277187,11.55858,6476
14109,48.277147,11.55862,6476
14105,48.277137,11.55863,6476
14127,48.277193,11.558574,6476
14126,48.277191,11.558576,6476
14117,48.277163,11.558604,6476
8894,52.302539,13.25475,7725
14113,48.277156,11.558611,6476
14102,48.277133,11.558634,6476
14116,48.277161,11.558606,6476
14118,48.277165,11.558602,6476
14103,48.277134,11.558633,6476
7568,48.277172,11.558595,6476
14119,48.277174,11.558593,6476
14121,48.277177,11.55859,6476
14115,48.277159,11.558608,6476
14108,48.277144,11.558623,6476
14120,48.277176,11.558591,6476
24418,48.277143,11.558624,6476
24438,48.277203,11.558564,6476
7561,48.277146,11.558621,6476
24434,48.277192,11.558575,6476
7567,48.277167,11.5586,6476
24419,48.277145,11.558622,6476
24435,48.277196,11.558571,6476
25496,52.38427,13.51035,21756
24436,48.277198,11.558569,6476
14111,48.277154,11.558613,6476
14104,48.277135,11.558632,6476
14129,48.2772,11.558567,6476
22470,48.91359,8.381617,19269
14130,48.277202,11.558565,6476
14106,48.277141,11.558626,6476
10817,53.5356,10.23003,9529
24075,48.85645,13.38511,12071
14107,48.277142,11.558625,6476
707,53.628556,11.415654,639
27151,51.408287,9.646883,23065
24473,48.251538,11.63767,6494
32994,51.57098,7.240359,27712
4029,48.412767,9.78178,3356
927,53.1565433,8.1714896,824
27039,53.026726,8.800405,22963
4732,48.933011,8.478855,3926
5466,51.529254,7.157291,4608
14168,48.251539,11.637672,6494
2158,48.875562,9.471924,1855
29627,48.743641,9.168953,25044
22496,48.92112,8.474927,19295
24474,48.251537,11.637668,6494
14114,48.277158,11.558609,6476
3961,52.087496,8.735995,3288
32216,52.027901,8.521958,27008
26040,49.921556,9.007644,22183
12464,50.344572,7.62162,11065
12808,49.075021,7.659925,11380
26995,53.0178638,7.8570934,22923
706,53.633484,11.390707,638
18858,53.836379,11.996552,16624
16045,50.78821242,6.094033626,14081
10677,54.473229,9.8311221,9394
2621,48.996776,8.463732,2301
31612,51.07753153,6.309023837,26457
31073,47.688985,9.126073,3998
11214,52.02752,8.608318,9908
31358,48.930745,8.209072,26221
12458,50.378453,7.585341,11059
20149,52.186709,8.60168,17634
20522,49.612568,8.652642,17943
13274,50.04758,9.047158,11737
31520,51.2878243,7.3232176,26373
18152,49.59468,8.583588,15976
4807,47.68903,9.126232,3998
10627,53.748426,9.691664,9347
22224,48.73884,9.306632,25798
32593,50.77581421,6.112003172,27346
16059,50.76986831,6.118900132,14095
16094,50.77061455,6.231960797,14131
15298,52.43099,12.51089,13420
17080,51.748255,11.047591,15020
33540,51.629656,7.852352,28158
19325,51.432864,9.646951,16945
9567,50.81093,6.06107,8348
33348,50.792049,12.483483,10440
26811,52.248045,8.071973,16727
5085,48.795763,9.9355275,4261
15563,53.461533,9.980743,13642
30808,48.700087,9.41689,25790
8094,48.827243,12.728997,6955
1247,52.835449,7.126196,1053
6785,47.732218,12.874033,5818
754,53.69645,11.11803,685
14783,52.524783,13.421591,12963
13381,47.724667,12.87742,11838
4970,48.469071,7.936438,4152
4494,48.7181931,9.3188125,3707
22226,48.730677,9.317071,19079
18800,53.510527,10.852849,16570
27002,52.8355434,8.024322,22932
111,50.575162,8.711753,110
14618,48.9174,12.66768,12813
24093,48.185753,11.236946,20580
10725,54.5312,9.57499,9442
8012,48.53657,12.94753,6874
30721,48.835808,8.834639,25709
17406,54.52402,9.5701,15318
22225,48.742569,9.3067297,19078
16493,49.2811942,7.156611,14505
10724,54.51128,9.54122,9441
12543,49.742692,6.616888,11138
24651,47.565334,10.688771,21021
8704,52.922671,14.11064,7538
25977,53.863333,8.1275,22124
22748,48.38339,8.144194,19523
34303,49.280115,7.157838,14505
6056,49.316453,8.393269,5171
17412,54.490385,9.551035,15324
30625,47.859005,7.76324,25619
2268,49.250583,8.879565,1959
19242,53.072975,7.397856,16871
33491,51.450436,6.959537,28117
17843,50.600769,12.656529,15703
10073,51.446434,7.005813,8822
23797,48.547076,10.315024,20389
6870,48.553785,10.367778,5901
33151,50.495514,12.595724,27836
23799,48.56761,10.317162,20391
6428,48.563604,13.445518,5523
22077,47.940695,7.630857,3528
10367,52.266548,11.839022,9101
26389,49.68311,9.00739,22483
13934,48.59072141,12.02527535,12250
19141,53.21827218,7.805566192,16780
12388,51.49330197,6.861321716,10996
30668,48.553697,8.709828,25659
1396,53.36283112,10.20666,1197
24957,48.052121,12.774003,12858
32831,51.732611,6.599346,27570
26949,53.12470937,8.087493181,22887
2807,48.810541,9.163866,2436
4312,47.560825,7.640467,3528
3960,52.091186,8.748014,3287
14668,48.052085,12.773761,12858
10974,50.99543,11.32015,9680
4198,48.702997,9.005091,3428
14554,49.31777,12.113416,12751
1493,53.252826,10.410379,1293
4481,48.734786,9.322398,3697
4679,49.204388,9.48832,3875
24958,48.052085,12.774003,12858
23302,51.108377,7.637037,20006
11691,51.468386,12.664553,10369
19688,52.414599,9.643312,17271
33478,51.452473,7.038602,28106
8000,48.40349,12.7576,6862
22237,48.744694,9.321223,19088
1409,53.1174617,9.8062507,1209
14075,48.06348,11.66156,12371
27349,53.249775,10.412933,17126
23444,48.981297,12.16431,5563
6485,48.981319,12.164306,5563
26968,53.460272,7.497697,22902
6486,48.981343,12.164311,5563
13071,48.981234,12.1643,5563
20580,48.12393446,8.537106514,17995
6807,50.21685,11.07399,5839
10857,54.777,9.456,9567
23446,48.981187,12.164297,5563
23445,48.981389,12.164318,5563
10657,54.30346,10.215628,9374
6488,48.981212,12.164297,5563
13072,48.981276,12.164304,5563
4406,48.915767,8.669931,3622
16448,49.238809,6.997532,14461
4389,48.1797775,7.901749,3605
6487,48.981367,12.164318,5563
2340,48.078479,8.44937,2027
23448,48.981254,12.164299,5563
13073,48.981421,12.164319,5563
27748,51.703816,8.779148,23538
27681,53.23060144,9.085065722,23479
31490,50.751429,6.488292,26343
12185,51.432506,6.97666,10807
27153,51.416926,9.662359,23067
6919,48.644838,12.482012,5912
29360,49.496008,8.457824,24903
20803,49.389569,8.68269,18192
13518,48.644799,12.481818,5912
30969,49.204678,9.511729,25912
13519,48.644819,12.481915,5912
10120,51.526703,7.011518,8867
10127,51.483279,6.932071,8874
4074,48.201828,10.838866,3400
31635,52.113475,8.664574,26480
20802,49.389878,8.68202,18191
13508,48.637064,12.492979,5910
21399,48.177839,11.556907,2748
6917,48.644793,12.481786,5912
6918,48.644806,12.481851,5912
23871,48.7078,12.2907,5910
18784,53.62996,11.3989,16555
20795,49.412129,8.64153,18183
10105,51.420058,7.079978,8854
29309,49.389702,8.68322,24858
30167,48.193175,11.571079,2789
26610,53.374843,10.729586,22689
34208,50.442205,7.789398,28732
24162,50.231405,11.721575,20644
26175,50.334033,8.529703,22313
5457,51.644054,7.844059,4599
3231,48.17788,11.556856,2748
4413,48.842646,8.530872,3629
23258,51.904276,6.854672,19965
20928,48.7818607,9.1756476,2362
16429,50.245412,6.841274,14440
31454,51.942151,7.161943,26307
23849,48.644832,12.48198,5912
23848,48.644812,12.481883,5912
3232,48.177925,11.556805,2748
9666,52.23117,7.876939,8445
17983,51.55885,12.99061,15836
12224,51.680025,7.818178,4595
9665,52.231156,7.876914,8444
31453,51.951171,7.166042,26306
32703,52.232318,7.880755,27459
16354,51.694488,7.759558,14378
21397,48.177835,11.556905,2748
7370,48.684324,12.204172,6299
23257,51.848035,6.859594,19964
31455,51.43909,7.164534,26308
17424,54.69881,9.42921,15336
9143,53.46977,9.851481,7943
19950,51.937406,7.156958,17446
6207,49.564942,7.062962,5320
24793,47.945013,12.351611,21138
5422,51.809323,6.905908,4566
5421,51.860832,6.863159,4565
13520,48.644825,12.481947,5912
5420,51.840693,6.868566,4564
5419,51.844718,6.857963,4563
30736,48.846287,8.589317,25722
16160,52.232271,7.88075,8445
17202,54.131897,8.856138,15130
5459,51.646379,7.759451,4601
5368,50.048154,8.217435,4512
2316,49.103429,9.696124,2004
32153,51.903775,6.786348,26948
19949,51.93914,7.163201,17445
19948,51.9491,7.1680193,17444
28166,54.131845,8.85609,15130
3627,51.946634,7.166853,2961
3626,51.952012,7.172731,2960
33541,51.644099,7.844051,4599
32152,51.843972,6.860788,26947
32154,51.832413,6.787392,26949
15974,50.8489977,8.0394488,14017
6496,48.980981,12.174182,5563
13069,48.981335,12.1645,5563
6503,48.981116,12.17419,5563
6500,48.980956,12.174173,5563
28369,54.412768,10.414927,24073
6498,48.98107,12.174187,5563
6497,48.981002,12.174186,5563
6491,48.981426,12.164534,5563
6494,48.981025,12.174185,5563
6493,48.980866,12.174173,5563
6492,48.981401,12.16453,5563
6490,48.981334,12.164525,5563
6489,48.981291,12.164524,5563
6484,48.981246,12.164496,5563
28393,54.445098,9.834037,24094
13068,48.981268,12.164498,5563
6495,48.981048,12.174188,5563
13067,48.981403,12.164506,5563
12987,49.453162,11.068075,11527
13075,48.981291,12.164498,5563
18366,51.227692,9.427353,16181
10679,54.457237,9.841829,9396
17365,54.47302,9.833722,15284
17441,53.936054,10.303384,15346
6139,49.3447778,7.2049452,5251
23019,50.110944,8.709703,19750
10654,54.393136,10.373458,9371
17355,54.417279,10.269575,15275
13074,48.981312,12.164502,5563
5842,49.87335,8.15441,4961
13077,48.98138,12.164529,5563
13091,48.98114,12.17419,5563
13082,48.981179,12.164514,5563
13081,48.980933,12.174181,5563
13079,48.981356,12.164528,5563
13078,48.980844,12.17417,5563
13076,48.981426,12.164506,5563
18407,50.545655,8.529394,16203
26859,52.042,10.388,22860
17612,50.93507,11.596898,15496
27420,52.341657,7.996948,23302
13070,48.981202,12.16449,5563
23443,48.981224,12.164493,5563
32554,50.8720982,8.0234154,27313
23450,48.981312,12.164526,5563
23451,48.980888,12.174177,5563
23447,48.981358,12.1645,5563
34259,49.166916,7.095564,28778
23449,48.981224,12.164518,5563
18996,52.172158,8.005954,16719
9526,50.8673697,8.033091,8308
23153,53.61226,9.31355,19866
12760,50.715836,7.403819317,11339
11842,50.9138246,8.0122593,10504
23452,48.981269,12.16452,5563
23455,48.98082,12.174173,5563
23454,48.981245,12.164519,5563
23453,48.981201,12.164515,5563
28597,53.849043,10.674533,24261
29266,47.9949101,7.8342464,24817
11841,50.9130121,8.0114355,10503
23957,48.259965,12.16114,20465
19302,52.566523,10.788009,16927
11843,50.8437895,7.9672113,10505
27959,50.8953493,8.0270995,23718
20860,48.997929,8.356272,18237
23442,48.98138,12.164503,5563
28481,53.934511,10.274708,24174
32535,50.80933,7.193029,27294
28140,51.867762,12.633026,23884
28980,48.4385675,9.375584617,24564
19220,52.687222,8.784167,16852
3089,48.767532,11.452254,2639
16497,49.26797,7.1241,14509
993,52.087,10.443,876
977,52.154,10.38,869
975,52.127,10.29,867
11944,51.23236,7.8813101,10599
33058,51.033372,13.470058,27762
4611,49.19384146,9.220967889,3816
16466,49.165394,7.090834,14478
13084,48.980839,12.174267,5563
8199,50.188743,12.116369,7057
13090,48.980953,12.174273,5563
14604,48.09498,11.31158,12799
16755,50.743964,7.080033,14719
17734,50.641427,11.352595,15607
13088,48.980816,12.174263,5563
28394,54.450137,9.846391,24095
23456,48.980907,12.174271,5563
13089,48.981067,12.17428,5563
23457,48.981135,12.174288,5563
13086,48.98109,12.174286,5563
8775,52.670356,13.215876,7609
13087,48.980928,12.174276,5563
13083,48.980862,12.174268,5563
13085,48.980976,12.174275,5563
23458,48.981045,12.174281,5563
22733,48.529794,8.081688,19510
7020,48.838129,11.46881,5982
15242,52.49684,13.748289,13367
24900,48.09474,11.31155,12799
6501,48.980884,12.174267,5563
13092,48.981021,12.174278,5563
14730,50.189153,12.117225,7057
22750,48.519462,8.114533,19525
4485,48.743219,9.340183,3701
6499,48.981113,12.174287,5563
6502,48.980998,12.174277,5563
20312,51.37826,7.69454,17776
4477,48.739303,9.299276,3693
6186,49.428816,6.847425,5298
17997,50.929783,13.977103,15850
807,54.08793,13.8607,733
5124,48.908706,8.25636,4284
808,54.08793,13.86042,733
20450,48.5125,9.217778,17880
31215,49.4446531,9.2806331,26118
11709,50.96085,13.93612,10387
28114,51.385176,11.883146,23862
13020,48.559526,13.4225,11559
806,54.08793,13.86086,733
29923,48.156477,11.527736,25302
12992,49.434944,11.041028,11532
18941,53.3670496,7.1887574,16689
5462,51.532326,7.185342,4604
805,54.08786,13.8608,733
29631,48.7038331,9.2185226,25048
21476,48.205294,11.573053,18681
21475,48.205212,11.572912,18680
26642,53.982524,11.214548,22717
20454,48.495,9.158333,17883
29924,48.15666,11.527548,25303
8788,51.744891,13.958071,7622
26240,51.4902057,9.385610621,22347
10128,51.490145,6.941508,8875
5937,49.272027,8.33773,5053
30274,48.093549,11.522374,25426
22675,49.771521,9.585687,19459
24304,49.76852,9.517552,20763
13272,49.20267,10.65556,11735
14732,50.14328,11.92994,12915
3020,49.60196,11.00067,2574
14733,50.100297,12.08665,12916
25028,50.015472,11.950586,21344
25024,50.0059,12.0059,21343
22603,48.7994999,9.0700638,19399
24817,49.251531,11.103479,21162
21233,49.59288,10.94865,18500
7651,49.2825,11.4598,6526
7186,49.398102,11.017064,6130
4949,49.493784,9.812146,4131
7054,49.57635,10.91083,6016
24018,49.754286,11.171697,20524
29749,49.59998,11.00546,25155
7695,49.43378,10.30095,6570
23983,49.56984,10.90362,20490
21999,48.787273,8.92219,3453
13678,49.715669,11.131476,12046
8201,50.12961,11.99531,7059
7983,49.24328,11.094969,6845
6946,48.621794,12.459091,5913
7052,49.56542,10.91242,6014
32863,51.178379,7.743377,27601
7624,48.185495,11.651534,6500
14180,48.18502,11.65382,6500
7622,48.185505,11.65306,6500
5556,51.183933,6.44039,4694
14179,48.185506,11.651268,6500
21653,48.199042,11.535793,18688
6659,49.251783,10.83806,5694
7625,48.185493,11.651572,6500
3463,48.142675,11.443631,2807
2908,48.749267,9.17496,2468
7212,47.48737,11.07083,6155
7623,48.185,11.6542,6500
4001,51.186274,7.504529,3328
32240,51.4707894,7.2188765,14667
30682,48.793112,8.642074,25673
16879,51.4875625,7.4195625,14841
24481,48.18503,11.65344,6500
24482,48.18498,11.65458,6500
8207,50.092712,12.218166,7065
29053,48.160184,8.618666,24637
29073,49.1184,9.752944,24654
14181,48.18496,11.65496,6500
14743,50.07662,12.12547,12923
24480,48.185508,11.65123,6500
10908,50.966186,10.875166,9615
19832,52.6387,9.979103,1600
13033,49.0137098,12.05691968,11572
6815,50.33992454,11.14466965,5847
8797,52.337307,14.068006,7631
7053,49.57616,10.90678,6015
8202,50.1057,12.10238,7060
2136,48.923724,9.481552,1837
19833,52.376279,9.976112,1600
5014,48.628472,8.071143,4195
1874,52.376388,9.976104,1600
13392,47.725868,12.890461,11848
27644,52.376325,9.976111,1600
27645,52.37628,9.976113,1600
27643,52.376324,9.97611,1600
5203,53.595086,9.971245,4360
28932,48.809624,9.5710066,24533
4854,48.7933867,9.0582017,4043
29349,49.053527,8.392971,24891
23723,47.725984,12.891359,20329
24712,49.02551,13.00503,21067
16756,50.73893164,7.056329361,14720
29543,48.831513,9.176044,25013
11261,50.73112605,7.0802169,9956
11075,50.65257,11.390709,9781
22316,48.686078,9.789328,19142
13014,48.575,13.45744,5525
25535,52.658201,12.387576,21788
6432,48.57466,13.46876,5527
3087,48.753513,11.450932,2637
24713,49.025847,13.003573,6737
23401,48.57457,13.44643,20089
10284,52.11826565,11.59441902,9023
6336,51.313704,12.394142,5438
23400,48.55926,13.40985,11563
24275,48.4901,12.02299,20736
25019,50.001106,12.090177,21338
22204,48.653187,9.429738,19057
25039,49.591575,10.003434,21354
6340,51.321891,12.419055,5442
33067,51.344946,12.379212,27770
733,53.620371,12.082141,665
14301,49.503842,11.260334,12520
16377,50.95438,6.9033,14396
33078,51.327743,12.345333,27781
3123,48.537793,12.119997,2667
23390,48.57166,13.46501,20081
8668,52.354873,14.527776,7501
22195,48.6321,9.32724,19048
19352,51.514953,10.261215,16971
32684,52.26043545,7.713035345,27441
3718,51.452224,7.323964,3052
33508,51.437476,7.109378,28133
8004,48.421381,12.942528,6866
19005,52.246892,8.069347,16727
9553,51.673427,8.364984,8333
11152,51.604206,6.655655,9855
28931,48.810127,9.570342,24533
30781,48.62249,9.32864,25764
30782,48.62907,9.33099,25765
11208,50.966723,8.459628,9902
12526,49.332912,8.429344,11122
33412,51.482213,6.904611,28054
11192,52.054075,8.546325,9889
7330,50.03789972,11.49021327,6271
22676,49.713214,9.546818,19460
31706,51.4836437,9.1005049,26546
6685,49.986561,9.084146,5719
22602,48.7985979,9.0610851,19398
13458,48.84522,12.96922,11906
10869,54.304065,10.106587,9579
10878,54.28289,10.15341,9588
24486,48.5799,11.17808,20869
23805,48.647765,12.44542,5908
23811,48.647691,12.445426,5908
23820,48.647887,12.445409,5908
6878,48.647814,12.445415,5908
23821,48.647654,12.445427,5908
6879,48.647789,12.445418,5908
23810,48.647716,12.445424,5908
8044,49.98363,10.10715,6905
6880,48.640831,12.45902,5906
23807,48.64083,12.458526,5906
23812,48.647912,12.445407,5908
23813,48.640831,12.458908,5906
23801,48.64774,12.445422,5908
23809,48.647936,12.445405,5908
23808,48.640831,12.458985,5906
6875,48.640831,12.458832,5906
6883,48.647961,12.445403,5908
31114,48.797179,9.056503,26041
13481,48.64083,12.458602,5906
13480,48.647638,12.44543,5908
26643,53.89792,11.461741,693
13479,48.647838,12.445413,5908
26651,53.995373,11.441417,22725
27703,52.196339,9.085802,23499
6884,48.640669,12.458115,5906
13482,48.647863,12.445411,5908
23804,48.64083,12.458756,5906
6882,48.64067,12.45823,5906
17477,53.5724,10.17682,15381
14030,48.271825,12.263572,12329
23802,48.647667,12.445428,5908
23806,48.64083,12.458679,5906
12319,51.3387609,6.5853417,10937
23840,48.63903,12.491726,5910
13528,48.645744,12.473419,5909
6906,48.639184,12.490314,5910
20797,49.374343,8.67661,18185
13535,48.65057,12.461209,5909
7222,47.50446,11.28153,6164
28574,54.305614,10.078033,24244
7989,49.043808,11.349945,6851
23856,48.645719,12.473428,5909
6914,48.643345,12.45938,5909
7914,49.065314,11.885395,6778
23857,48.645754,12.473402,5909
23990,49.696548,10.803076,20497
23842,48.639169,12.490381,5910
9457,51.244215,6.714926,8241
23847,48.643343,12.459381,5909
11300,51.524832,6.928691,9995
13516,48.643344,12.459379,5909
6929,48.645732,12.473424,5909
17529,54.361125,10.076935,15428
6916,48.643348,12.459381,5909
6915,48.643346,12.459385,5909
13517,48.643347,12.459384,5909
18553,50.80292,8.768025,16336
19585,52.237196,8.163372,1368
20440,48.502222,9.207778,17870
13894,48.127569,10.834308,12229
461,50.790011,8.769301,406
23958,48.35261,12.1296,20466
30753,48.695833,9.168611,25738
23841,48.639084,12.491747,5910
24343,48.272731,12.249955,20791
24129,47.50864,11.2799,20613
4311,47.96951,7.996328,3527
30276,48.090713,11.507117,25428
13819,49.984833,10.668524,12158
17050,51.62747,12.32861,14994
10846,54.77826,9.41612,9558
14800,52.497931,13.481104,12976
5717,49.191043,8.13187,4844
30397,48.226264,9.879258,25532
16780,51.520723,6.923124,14744
25086,52.504228,13.493403,21400
24344,48.313242,12.274037,20792
14851,52.530256,13.30616,13023
34240,49.242116,6.9892,28760
31066,47.666774,9.208403,26004
12190,51.383481,7.075646,10812
10433,52.725,12.01,9166
31012,48.882287,8.334422,25953
30258,48.122887,11.490788,25411
25643,51.749714,14.245251,21875
11999,51.349855,7.070963,10650
14171,48.2608,11.556415,12411
10037,51.442594,7.005017,8793
8463,52.431678,13.51428,7307
12158,51.421117,7.048497,10780
24744,49.0653,11.88546,6778
25371,52.546716,13.207649,21650
26638,53.855498,10.926665,22713
14619,48.90242,12.69707,12814
20808,49.363414,8.7024,18194
28997,49.413184,8.545299,24581
31587,51.977,8.15,26436
4016,51.4238424,7.6713106,3343
18542,50.15312,8.503799,16326
2582,49.150278,9.216667,2264
34323,49.452202,7.055122,28838
4988,48.538486,8.094734,4169
12045,52.273636,8.88747,10690
8596,52.508986,13.260657,7430
17221,53.623657,10.684742,15148
28487,53.800367,10.232988,24180
12443,49.452844,7.785059,11048
14100,48.03704,11.7144,12395
23331,48.155556,11.630057,20033
14099,48.04729,11.69829,12394
25640,51.838968,14.149059,21873
20006,50.846996,6.364278,17497
12703,49.451931,7.552625,11284
7555,48.04497,11.70448,6472
8933,53.0577,8.808422,7761
27888,51.039962,7.210993,23655
26621,53.620353,12.082155,22699
785,53.848041,11.976902,714
29547,48.810637,9.180021,25017
6505,48.981156,12.164487,5563
23460,48.981165,12.164295,5563
6504,48.981155,12.164512,5563
17071,51.202288,11.965983,9075
23459,48.98118,12.164489,5563
10340,51.202237,11.965908,9075
8464,52.431652,13.51528,7308
14074,48.06231,11.68403,12370
11491,51.409039,12.443586,5456
